patient_id	SLC7A11	ABCC1	ABCC2	ABCC3	GGT1	GGT5	DPEP1	SLC1A4	SLC1A5
TCGA-97-8174	2.90602471879496	4.65792577227638	1.02219023963407	7.48881944795646	0.633291700463903	5.58466792041088	1.82790030092172	3.9108957232706	6.73557362383752
TCGA-99-8025	1.98243691776705	5.0512633299005	0.547449829143966	7.80064756795972	0.477262849349172	5.06260097601177	0.871922482149997	4.49587420940839	6.74548206388542
TCGA-MP-A4SY	4.10105331156447	5.39011735366633	1.60677384404868	7.46281388560956	0.541911265935905	4.48630248336204	1.49656461035923	4.47730171174079	6.38507549676219
TCGA-75-5126	2.94762875656941	5.11511649856798	0.436694887552877	5.28188367456292	0.212008960113565	3.62374983122673	1.06812045252924	4.14149818813431	6.37641194583493
TCGA-69-7760	2.66095142826012	4.53290912831627	1.20106921784666	6.24506015692539	0.355918371512278	2.90133998264089	0.485632911741821	4.48589047606523	5.99309689648511
TCGA-49-AARN	3.48626386267591	4.55998119415983	0.687329488460079	7.43206161805116	0.492417240075858	5.20706509433794	3.48552987313585	5.04733334677762	6.63296176402414
TCGA-91-6849	5.79576435076277	5.47487404205365	0.219338922698467	6.89362067856141	0.372060582332161	5.55803186029579	2.30240679455773	4.0568262691288	7.63796592071437
TCGA-49-AAQV	2.03224193113749	4.22984167940103	0.328606717427416	5.95397756262035	0.869239718776284	3.34120300803213	0.96738997597654	5.69691468438797	6.22046152514439
TCGA-05-4389	5.924859998957	6.03303749716296	7.42560784341297	6.13372790733314	0.625644559524164	4.577374442695	4.2284570096064	5.12434054344976	8.14715607094966
TCGA-86-7701	4.04601078038481	4.8365099238614	0.729444006833663	2.75612661895056	0.0806576633452252	3.69445679159016	2.28101568277577	5.59869570566931	6.61213424955305
TCGA-95-A4VP	2.95557319421175	4.59672647305569	0.601316184298991	2.80578771651903	0.201884742839857	4.08392815506236	1.78295366645629	4.79232439285756	7.45693014603691
TCGA-55-A490	0.329181015847041	5.47110615201822	0.765704465208051	6.40201607113133	0.366811773127127	4.00371016494035	0.633012640201731	5.0023109685962	6.18257114100075
TCGA-69-7980	2.2861418728343	5.22185775223586	0.928730359611043	7.12631626080562	0.455964988917518	4.43492174035228	1.86580006933293	4.06206989003452	7.58815018784501
TCGA-69-7765	1.424975818869	4.76473892302338	0.379288249971929	6.16877038350082	0.586404474895063	3.64114137036725	2.27202318906105	4.58949385515879	7.02360577993529
TCGA-95-7944	1.13658515284763	4.99645654067431	0.207892851641333	5.86583965215866	0.306262239727851	3.98605590667201	0.513288602524751	3.35639738667659	7.57258806513937
TCGA-44-2668	2.98053519813926	5.41943932632804	0.902035521534674	4.83447164079871	0.491967748202446	3.64219086797532	0.70676883661501	3.38066244633529	4.5091469593902
TCGA-05-4390	3.8862574817303	4.98029040994857	0.184978459693331	4.38706608507923	0.0932897300014767	4.0729204101033	1.7290959081371	4.89554498925339	6.3964386690447
TCGA-86-8073	7.35980928709985	6.12547753143706	0.714223533574192	8.269999047094	0.475499987264951	3.91699248288407	2.10738657903081	3.67844380199009	7.5693680468929
TCGA-97-A4M7	1.60454581636871	5.31534160683551	1.06715682030961	7.055415851505	0.907967405946532	4.52506659207821	1.95802599935432	4.6096485996724	6.23021262207697
TCGA-38-4628	0.146394549060505	3.66136197163937	0.0501882233114782	5.55688612505013	0.634593268445757	3.97876307576579	1.70420799495431	4.95870814113726	7.00759806302052
TCGA-86-7713	3.38078485047513	5.70501578424714	0.34289603673962	2.49848065905585	1.72648248726505	3.64717633580774	1.1971105147127	5.01135250722991	7.98638874852522
TCGA-49-AARE	5.05007936219258	5.39860347653994	1.48969706149497	6.63084226794964	0.697862762253706	3.59226566191728	0.782492440107821	3.85268804889851	7.04350199573928
TCGA-53-7626	0.951960728781129	5.34356416501289	0.268194822828425	5.67933934190341	0.358846330605099	5.8978043219756	2.42304025336151	4.31505896631662	6.70233062844557
TCGA-50-8457	2.10097764772482	5.71583298250504	0.330443668229009	7.48499121564347	0.418459837580991	5.18668278463469	2.31733301460124	4.01648740553944	6.22713841535833
TCGA-MN-A4N4	2.91872969237938	5.38816197824834	0.76256143004889	5.80935784667264	0.439889047619779	5.11471266393857	2.15901555476292	3.76361341017238	6.21311977684238
TCGA-91-6840	0.914641057009826	5.13765516270233	1.17274351676019	5.52316672893615	0.722903138560449	3.54108112323906	2.34039135722008	3.70267970443485	7.19094764509222
TCGA-44-2662	3.78524642663977	5.83819790245385	0.82702215973428	5.79506863356048	0.567865560362329	3.25544328881186	0.348950360663966	3.45154601704639	4.89633244441099
TCGA-78-7536	2.38291621027316	4.26566192452189	0.184597684155761	2.34593565289933	0.145742660277606	2.7594541446196	0.703898037913503	4.49932291498816	6.92100422883109
TCGA-55-7728	2.98305743962244	4.42699598219477	1.01278318469829	6.81824343190267	1.31411643114067	4.15057592304968	0.437653878346192	3.85077942444181	6.03046188931308
TCGA-50-5932	1.36793014143188	5.30237023536922	0.847195186589395	6.42779722336858	0.324925784055321	3.68528983630269	0.853995647176393	4.01966633582775	7.15413253948975
TCGA-55-1596	2.2920160344067	5.37864686957424	5.68131432260132	4.04167229187376	1.14110576043013	3.36207707435258	0.70549139374708	4.32467381447192	6.91454538948057
TCGA-44-6147	1.68549623253245	5.12104015021896	0.945409360943918	5.55877584529102	0.428221172794699	3.59836747217208	1.65183291528315	4.69192161654091	5.75613938898125
TCGA-50-6597	0.569199412534421	3.74789220087971	0.165429620424185	5.9678418311083	0.334682679935721	5.17834814530773	0.791188941503361	4.31875789870807	6.99621924694195
TCGA-44-7661	2.50296701931903	5.45460034638924	0.493339908813507	7.16828701381319	0.434668255614352	5.26169252642702	0.623398682377264	3.88098911549048	6.60648368429003
TCGA-05-4384	5.37913573128663	5.74119999569929	3.6394174091459	7.70224196077508	0.679513879286544	3.61045203331816	0.972104429118326	3.8061693641389	6.6534771112745
TCGA-44-2659	2.24156564887517	4.28725803219877	0.484086559411609	6.5875915194813	0.748547105153157	3.29971356006424	2.71927107305431	4.50956283933283	7.3753288104244
TCGA-55-8511	4.85485841211535	4.90574560330239	0.757620688778619	5.67093378632604	0.149519521490029	4.96542414303234	3.13660155745554	3.66650665455969	6.90082093075629
TCGA-44-6776	5.54120195728907	4.66436905866654	0.602646908505373	7.48922981680437	0.343578377146895	3.80550915317289	0.700528496642759	3.16177484148042	8.1914555618342
TCGA-80-5607	6.65009531963252	4.46015278588095	0.57898700333258	6.08539703606084	0.0419438299701673	4.08393666229646	1.80644780004939	3.66551784164066	7.01837601829282
TCGA-50-5072	6.00980622813458	5.80570002645171	6.28007291219717	5.72015531643263	0.735868729073579	4.50522403715139	1.94624426614367	4.02076886509457	7.70061518912605
TCGA-05-4396	4.5225266077605	3.78909278130159	1.24013111833075	6.2048097805049	0.0439043942956211	3.39969064396858	1.47378691161437	4.13971505318654	6.8886860269475
TCGA-95-7948	1.20363969401399	5.98033382844787	0.728921827287314	5.89373351617708	0.551786689812224	5.17275551570426	0.949273450026609	4.24440760294589	7.84732800224672
TCGA-95-7562	2.11706330977396	5.17111072996542	0.136716384488312	3.08409829021367	1.15224833075742	3.61516907800916	0.273456211320305	4.86074930688452	7.81809065079683
TCGA-55-8090	4.57418024244608	4.92135063491794	0.657822902652401	7.36570128459438	0.615604626359266	5.14158401746735	0.603976406399121	4.52993960487734	7.30180344944646
TCGA-73-7498	2.51996956730501	4.83464043424443	0.511265612582551	7.86274086837674	0.825541427101827	6.56607535487965	1.07224303010488	4.23575003250613	7.16494512994098
TCGA-55-7725	1.31684084952959	4.30402908949208	0.540424104644658	5.60409208598921	0.358171174969554	3.83382113779058	0	4.28917049567547	6.64378261045135
TCGA-05-5420	2.35625651637282	3.12136359567356	4.08743738170145	2.44916515681218	0.229341813043554	3.14828336250318	1.80875571696419	3.28776777797538	4.97522204357219
TCGA-38-4629	2.69695083954454	4.70524807824265	0.187514398192816	5.24897498527954	0.400100683015481	4.01654980488008	1.63231475329861	3.64625483919945	6.7654405968315
TCGA-67-3770	2.5242392364663	3.85728435349115	0.643486812561956	6.6711702172364	1.13586316536868	3.71097720563006	1.25827770161315	4.22121202012669	6.29802406478
TCGA-73-4676	5.26604814157393	4.60948904121797	6.14940977390248	7.93330529475289	0.463308565918163	2.85313735752473	1.08392815506236	5.17579203774978	6.80323349547778
TCGA-55-7914	2.3723113767771	3.68117936726462	1.10889240163241	6.70597237410473	0.978415312707362	4.19323556036863	2.07289469262091	4.83877028446339	7.05139385510107
TCGA-97-8172	1.96080822538898	5.18681745935711	0.690819340159926	6.55096836632454	1.02297139913482	4.28577209324984	2.756681739809	4.34607044078517	7.85277729772076
TCGA-55-1595	3.30221667665993	4.28887530000389	0.349704961708538	5.62028435121244	0.438825113175625	4.4921416064878	2.26621684473137	5.24687928053584	6.69328343253929
TCGA-44-6146	6.30521115930634	5.06263155528826	0.608228854312405	6.42413710527159	0.239823758199961	1.94172945971008	0.288668923124778	3.74325518633092	5.44642935292571
TCGA-73-4658	0.85949254539278	4.82958067811911	0.290070469601541	5.37105348236284	0.658554260650898	5.0621648953803	2.60176781760405	5.51974002880848	6.84513121433789
TCGA-38-4630	2.60093575182506	6.28570552285795	1.06577908536187	3.01934608880481	0.388685507495314	2.8308840334194	0.410883777195581	5.17829236603461	6.26107755126267
TCGA-05-4410	0.51853513898218	4.58580983517755	0.347779026702262	7.07931090326252	0.682303609517858	4.3783798325912	1.756681739809	4.2073697017803	6.21503591841946
TCGA-91-6836	3.81877899686651	5.56595049539191	0.187767747046025	5.05408439284238	0.364348306920093	2.82592805859012	0.205517632892707	4.75265226582228	7.48111969157206
TCGA-50-5939	7.13807720883638	7.05376192342744	2.64627788378955	7.06511019434119	0.0677763720484928	4.83464043424443	2.29848236641607	4.15777134362611	6.48997958280026
TCGA-64-1677	2.2023550284133	3.46400165063468	0.511670437570374	3.25447310795273	0.109561151953051	4.32627846814867	0.506195692264814	3.37130793730637	7.28215713215407
TCGA-78-7633	4.18067301861404	5.05036238401776	0.493134922305505	8.13679634791627	1.79995763533608	2.85907503850493	0.282973488621589	3.84440574051297	7.41433683309326
TCGA-38-6178	2.91968331339746	5.8608833630469	0.722903138560449	6.44701046955354	0.646162657157894	5.70351049794263	3.18127750867222	4.88531567122954	8.04118218954649
